epoch,loss,accuracy,precision,recall,f1
0,0.0069932113426008,0.6329588014981273,0.248936822931646,0.1823194542460597,0.185985119047619
1,0.0055360485105478,0.750561797752809,0.41248471437722,0.2057486438555493,0.1846615717472368
2,0.0047079822990331,0.7490636704119851,0.3504518072289156,0.2024781206817135,0.1775627519833528
3,0.0042281133405278,0.748314606741573,0.1504518072289156,0.1994011976047904,0.1715021459227467
4,0.0039984198098772,0.7490636704119851,0.150375939849624,0.1996007984031936,0.1715265866209262
5,0.0038199321161048,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
6,0.0037204470080829,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
7,0.0036414444223325,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
8,0.0035682934053828,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
9,0.0035185511639055,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
10,0.0034658823566936,0.749812734082397,0.1838224228743416,0.2005182295958541,0.1733858858858858
11,0.003441011235955056,0.751310861423221,0.23079245283018865,0.20307092237543262,0.17874079267787002
