2025-02-15 01:27:19,912 INFO    StreamThr :1170773 [internal.py:wandb_internal():85] W&B internal server running at pid: 1170773, started at: 2025-02-15 01:27:19.911614
2025-02-15 01:27:19,912 DEBUG   HandlerThread:1170773 [handler.py:handle_request():158] handle_request: status
2025-02-15 01:27:19,914 INFO    WriterThread:1170773 [datastore.py:open_for_write():87] open: /home/takuma-s/Desktop/discourse_relation_explainability/wandb/run-20250215_012719-cie1dzvf/run-cie1dzvf.wandb
2025-02-15 01:27:19,915 DEBUG   SenderThread:1170773 [sender.py:send():379] send: header
2025-02-15 01:27:19,915 DEBUG   SenderThread:1170773 [sender.py:send():379] send: run
2025-02-15 01:27:20,348 INFO    SenderThread:1170773 [dir_watcher.py:__init__():211] watching files in: /home/takuma-s/Desktop/discourse_relation_explainability/wandb/run-20250215_012719-cie1dzvf/files
2025-02-15 01:27:20,348 INFO    SenderThread:1170773 [sender.py:_start_run_threads():1188] run started: cie1dzvf with start time 1739550439.911367
2025-02-15 01:27:20,356 DEBUG   HandlerThread:1170773 [handler.py:handle_request():158] handle_request: check_version
2025-02-15 01:27:20,356 DEBUG   SenderThread:1170773 [sender.py:send_request():406] send_request: check_version
2025-02-15 01:27:20,432 DEBUG   HandlerThread:1170773 [handler.py:handle_request():158] handle_request: run_start
2025-02-15 01:27:20,438 DEBUG   HandlerThread:1170773 [system_info.py:__init__():26] System info init
2025-02-15 01:27:20,438 DEBUG   HandlerThread:1170773 [system_info.py:__init__():41] System info init done
2025-02-15 01:27:20,438 INFO    HandlerThread:1170773 [system_monitor.py:start():194] Starting system monitor
2025-02-15 01:27:20,438 INFO    SystemMonitor:1170773 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-15 01:27:20,438 INFO    HandlerThread:1170773 [system_monitor.py:probe():214] Collecting system info
2025-02-15 01:27:20,438 INFO    SystemMonitor:1170773 [interfaces.py:start():188] Started cpu monitoring
2025-02-15 01:27:20,439 INFO    SystemMonitor:1170773 [interfaces.py:start():188] Started disk monitoring
2025-02-15 01:27:20,439 INFO    SystemMonitor:1170773 [interfaces.py:start():188] Started gpu monitoring
2025-02-15 01:27:20,440 INFO    SystemMonitor:1170773 [interfaces.py:start():188] Started memory monitoring
2025-02-15 01:27:20,440 INFO    SystemMonitor:1170773 [interfaces.py:start():188] Started network monitoring
2025-02-15 01:27:20,449 DEBUG   HandlerThread:1170773 [system_info.py:probe():152] Probing system
2025-02-15 01:27:20,450 DEBUG   HandlerThread:1170773 [system_info.py:_probe_git():137] Probing git
2025-02-15 01:27:20,454 DEBUG   HandlerThread:1170773 [system_info.py:_probe_git():145] Probing git done
2025-02-15 01:27:20,454 DEBUG   HandlerThread:1170773 [system_info.py:probe():200] Probing system done
2025-02-15 01:27:20,454 DEBUG   HandlerThread:1170773 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-49-generic-x86_64-with-glibc2.35', 'python': '3.12.3', 'heartbeatAt': '2025-02-14T16:27:20.449807', 'startedAt': '2025-02-14T16:27:19.909702', 'docker': None, 'cuda': None, 'args': ('--model_name', 'nlp/deberta-v3-base-japanese', '--experiment_type=normal'), 'state': 'running', 'program': '/home/takuma-s/Desktop/discourse_relation_explainability/src/run_multiple_experiments.py', 'codePathLocal': 'src/run_multiple_experiments.py', 'codePath': 'src/run_multiple_experiments.py', 'git': {'remote': 'https://github.com/takuma1229/discourse_relation_explainability.git', 'commit': 'b69f6000835fc29df33653157027be63d1d71a87'}, 'email': 'takuma1229tennis@gmail.com', 'root': '/home/takuma-s/Desktop/discourse_relation_explainability', 'host': 'takuma-s', 'username': 'takuma-s', 'executable': '/home/takuma-s/Desktop/discourse_relation_explainability/.venv/bin/python', 'cpu_count': 20, 'cpu_count_logical': 28, 'cpu_freq': {'current': 2049.5948214285713, 'min': 800.0, 'max': 4842.857142857143}, 'cpu_freq_per_core': [{'current': 801.169, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 5300.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 801.062, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 5312.337, 'min': 800.0, 'max': 5400.0}, {'current': 800.916, 'min': 800.0, 'max': 5400.0}, {'current': 800.0, 'min': 800.0, 'max': 5400.0}, {'current': 800.0, 'min': 800.0, 'max': 5400.0}, {'current': 800.365, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 5300.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 3888.194, 'min': 800.0, 'max': 4200.0}, {'current': 3899.656, 'min': 800.0, 'max': 4200.0}, {'current': 3988.461, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 1951.086, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 2503.103, 'min': 800.0, 'max': 4200.0}, {'current': 798.143, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 228.16859817504883}}, 'gpu': 'NVIDIA GeForce RTX 4060 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Ti', 'memory_total': 17175674880}], 'memory': {'total': 31.05651092529297}}
2025-02-15 01:27:20,454 INFO    HandlerThread:1170773 [system_monitor.py:probe():224] Finished collecting system info
2025-02-15 01:27:20,455 INFO    HandlerThread:1170773 [system_monitor.py:probe():227] Publishing system info
2025-02-15 01:27:20,455 INFO    HandlerThread:1170773 [system_monitor.py:probe():229] Finished publishing system info
2025-02-15 01:27:20,456 DEBUG   SenderThread:1170773 [sender.py:send():379] send: files
2025-02-15 01:27:20,456 INFO    SenderThread:1170773 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2025-02-15 01:27:20,506 DEBUG   HandlerThread:1170773 [handler.py:handle_request():158] handle_request: python_packages
2025-02-15 01:27:20,506 DEBUG   SenderThread:1170773 [sender.py:send_request():406] send_request: python_packages
2025-02-15 01:27:20,547 DEBUG   HandlerThread:1170773 [handler.py:handle_request():158] handle_request: stop_status
2025-02-15 01:27:20,547 DEBUG   HandlerThread:1170773 [handler.py:handle_request():158] handle_request: internal_messages
2025-02-15 01:27:20,549 DEBUG   SenderThread:1170773 [sender.py:send_request():406] send_request: stop_status
2025-02-15 01:27:20,760 DEBUG   SenderThread:1170773 [sender.py:send():379] send: telemetry
2025-02-15 01:27:20,768 DEBUG   SenderThread:1170773 [sender.py:send():379] send: exit
2025-02-15 01:27:20,768 INFO    SenderThread:1170773 [sender.py:send_exit():586] handling exit code: 1
2025-02-15 01:27:20,768 INFO    SenderThread:1170773 [sender.py:send_exit():588] handling runtime: 0
2025-02-15 01:27:20,769 INFO    SenderThread:1170773 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2025-02-15 01:27:20,769 INFO    SenderThread:1170773 [sender.py:send_exit():594] send defer
2025-02-15 01:27:20,770 DEBUG   HandlerThread:1170773 [handler.py:handle_request():158] handle_request: defer
2025-02-15 01:27:20,770 INFO    HandlerThread:1170773 [handler.py:handle_request_defer():184] handle defer: 0
2025-02-15 01:27:20,770 DEBUG   SenderThread:1170773 [sender.py:send_request():406] send_request: defer
